id ; Experiment ; nb_agents ; time
102 ; small_obstacles_range3_3d_agents ; 20 ; 7.43
103 ; small_obstacles_range3_3d_agents ; 20 ; 8.55
104 ; small_obstacles_range3_3d_agents ; 30 ; 8.83
105 ; small_obstacles_range3_3d_agents ; 20 ; 9.43
106 ; small_obstacles_range3_3d_agents ; 30 ; 11.12
107 ; small_obstacles_range3_3d_agents ; 30 ; 12.16
108 ; small_obstacles_range3_3d_agents ; 30 ; 12.7
109 ; small_obstacles_range3_3d_agents ; 30 ; 13.21
110 ; small_obstacles_range3_3d_agents ; 40 ; 14.75
111 ; small_obstacles_range3_3d_agents ; 30 ; 15.04
112 ; small_obstacles_range3_3d_agents ; 40 ; 15.44
113 ; small_obstacles_range3_3d_agents ; 30 ; 17.62
114 ; small_obstacles_range3_3d_agents ; 30 ; 18.57
115 ; small_obstacles_range3_3d_agents ; 30 ; 23.52
116 ; small_obstacles_range3_3d_agents ; 30 ; 24.16
117 ; small_obstacles_range3_3d_agents ; 50 ; 25.92
118 ; small_obstacles_range3_3d_agents ; 30 ; 27.27
119 ; small_obstacles_range3_3d_agents ; 40 ; 27.3
120 ; small_obstacles_range3_3d_agents ; 30 ; 28.54
121 ; small_obstacles_range3_3d_agents ; 50 ; 30.28
122 ; small_obstacles_range3_3d_agents ; 40 ; 30.38
123 ; small_obstacles_range3_3d_agents ; 40 ; 30.55
124 ; small_obstacles_range3_3d_agents ; 40 ; 31.34
125 ; small_obstacles_range3_3d_agents ; 30 ; 33.03
126 ; small_obstacles_range3_3d_agents ; 60 ; 34.26
127 ; small_obstacles_range3_3d_agents ; 50 ; 35.21
128 ; small_obstacles_range3_3d_agents ; 40 ; 35.86
129 ; small_obstacles_range3_3d_agents ; 60 ; 37.65
130 ; small_obstacles_range3_3d_agents ; 50 ; 38.97
131 ; small_obstacles_range3_3d_agents ; 80 ; 39.35
132 ; small_obstacles_range3_3d_agents ; 40 ; 41.9
133 ; small_obstacles_range3_3d_agents ; 40 ; 42.73
134 ; small_obstacles_range3_3d_agents ; 60 ; 44.65
