../generation/data/parallel_range4_agents15_0.exp ; 1 ; 58 ; 1.13
../generation/data/parallel_range4_agents15_10.exp ; 1 ; 75 ; 1.32
../generation/data/parallel_range4_agents15_11.exp ; 1 ; 114 ; 2.56
../generation/data/parallel_range4_agents15_12.exp ; 1 ; 51 ; 1.81
../generation/data/parallel_range4_agents15_13.exp ; 0 ; 0 ; 129.99
../generation/data/parallel_range4_agents15_14.exp ; 1 ; 137 ; 13.45
../generation/data/parallel_range4_agents15_15.exp ; 1 ; 84 ; 2.03
../generation/data/parallel_range4_agents15_16.exp ; 1 ; 163 ; 3.86
../generation/data/parallel_range4_agents15_17.exp ; 1 ; 119 ; 46.04
../generation/data/parallel_range4_agents15_18.exp ; 1 ; 75 ; 1.26
../generation/data/parallel_range4_agents15_19.exp ; 1 ; 123 ; 2.56
../generation/data/parallel_range4_agents15_1.exp ; 1 ; 92 ; 1.91
../generation/data/parallel_range4_agents15_2.exp ; 1 ; 239 ; 7.46
../generation/data/parallel_range4_agents15_3.exp ; 1 ; 153 ; 5.76
../generation/data/parallel_range4_agents15_4.exp ; 1 ; 191 ; 6.19
../generation/data/parallel_range4_agents15_5.exp ; 0 ; 0 ; 129.99
../generation/data/parallel_range4_agents15_6.exp ; 1 ; 51 ; 0.96
../generation/data/parallel_range4_agents15_7.exp ; 1 ; 244 ; 5.9
../generation/data/parallel_range4_agents15_8.exp ; 1 ; 51 ; 1.17
../generation/data/parallel_range4_agents15_9.exp ; 1 ; 130 ; 3.0
