id ; Experiment ; nb_agents ; cost
0 ; parallel_range4_agents ; 2 ; 4.0
1 ; parallel_range4_agents ; 2 ; 8.0
2 ; parallel_range4_agents ; 2 ; 15.0
3 ; parallel_range4_agents ; 2 ; 20.0
4 ; parallel_range4_agents ; 2 ; 22.0
5 ; parallel_range4_agents ; 2 ; 23.0
6 ; parallel_range4_agents ; 5 ; 25.0
7 ; parallel_range4_agents ; 5 ; 26.0
8 ; parallel_range4_agents ; 2 ; 28.0
9 ; parallel_range4_agents ; 2 ; 28.0
10 ; parallel_range4_agents ; 10 ; 28.0
11 ; parallel_range4_agents ; 2 ; 31.0
12 ; parallel_range4_agents ; 5 ; 32.0
13 ; parallel_range4_agents ; 2 ; 34.0
14 ; parallel_range4_agents ; 2 ; 34.0
15 ; parallel_range4_agents ; 5 ; 35.0
16 ; parallel_range4_agents ; 2 ; 37.0
17 ; parallel_range4_agents ; 15 ; 37.0
18 ; parallel_range4_agents ; 5 ; 39.0
19 ; parallel_range4_agents ; 10 ; 41.0
20 ; parallel_range4_agents ; 2 ; 43.0
21 ; parallel_range4_agents ; 5 ; 44.0
22 ; parallel_range4_agents ; 5 ; 45.0
23 ; parallel_range4_agents ; 2 ; 46.0
24 ; parallel_range4_agents ; 2 ; 48.0
25 ; parallel_range4_agents ; 5 ; 48.0
26 ; parallel_range4_agents ; 5 ; 48.0
27 ; parallel_range4_agents ; 5 ; 48.0
28 ; parallel_range4_agents ; 5 ; 48.0
29 ; parallel_range4_agents ; 15 ; 50.0
30 ; parallel_range4_agents ; 2 ; 51.0
31 ; parallel_range4_agents ; 2 ; 53.0
32 ; parallel_range4_agents ; 15 ; 53.0
33 ; parallel_range4_agents ; 5 ; 55.0
34 ; parallel_range4_agents ; 30 ; 55.0
35 ; parallel_range4_agents ; 2 ; 56.0
36 ; parallel_range4_agents ; 20 ; 56.0
37 ; parallel_range4_agents ; 5 ; 58.0
38 ; parallel_range4_agents ; 10 ; 62.0
39 ; parallel_range4_agents ; 20 ; 62.0
40 ; parallel_range4_agents ; 5 ; 63.0
41 ; parallel_range4_agents ; 10 ; 63.0
42 ; parallel_range4_agents ; 2 ; 65.0
43 ; parallel_range4_agents ; 20 ; 65.0
44 ; parallel_range4_agents ; 10 ; 66.0
45 ; parallel_range4_agents ; 15 ; 66.0
46 ; parallel_range4_agents ; 15 ; 66.0
47 ; parallel_range4_agents ; 20 ; 67.0
48 ; parallel_range4_agents ; 5 ; 69.0
49 ; parallel_range4_agents ; 10 ; 69.0
50 ; parallel_range4_agents ; 20 ; 69.0
51 ; parallel_range4_agents ; 2 ; 70.0
52 ; parallel_range4_agents ; 30 ; 70.0
53 ; parallel_range4_agents ; 30 ; 71.0
54 ; parallel_range4_agents ; 15 ; 73.0
55 ; parallel_range4_agents ; 15 ; 74.0
56 ; parallel_range4_agents ; 20 ; 75.0
57 ; parallel_range4_agents ; 10 ; 76.0
58 ; parallel_range4_agents ; 10 ; 76.0
59 ; parallel_range4_agents ; 10 ; 76.0
60 ; parallel_range4_agents ; 15 ; 76.0
61 ; parallel_range4_agents ; 5 ; 77.0
62 ; parallel_range4_agents ; 5 ; 79.0
63 ; parallel_range4_agents ; 20 ; 79.0
64 ; parallel_range4_agents ; 10 ; 80.0
65 ; parallel_range4_agents ; 15 ; 80.0
66 ; parallel_range4_agents ; 5 ; 81.0
67 ; parallel_range4_agents ; 10 ; 81.0
68 ; parallel_range4_agents ; 15 ; 81.0
69 ; parallel_range4_agents ; 5 ; 82.0
70 ; parallel_range4_agents ; 30 ; 82.0
71 ; parallel_range4_agents ; 10 ; 86.0
72 ; parallel_range4_agents ; 10 ; 87.0
73 ; parallel_range4_agents ; 30 ; 87.0
74 ; parallel_range4_agents ; 15 ; 89.0
75 ; parallel_range4_agents ; 15 ; 92.0
76 ; parallel_range4_agents ; 20 ; 94.0
77 ; parallel_range4_agents ; 20 ; 95.0
78 ; parallel_range4_agents ; 20 ; 98.0
79 ; parallel_range4_agents ; 20 ; 99.0
80 ; parallel_range4_agents ; 30 ; 101.0
81 ; parallel_range4_agents ; 10 ; 102.0
82 ; parallel_range4_agents ; 40 ; 102.0
83 ; parallel_range4_agents ; 5 ; 103.0
84 ; parallel_range4_agents ; 15 ; 104.0
85 ; parallel_range4_agents ; 20 ; 107.0
86 ; parallel_range4_agents ; 30 ; 109.0
87 ; parallel_range4_agents ; 20 ; 110.0
88 ; parallel_range4_agents ; 15 ; 111.0
89 ; parallel_range4_agents ; 20 ; 111.0
90 ; parallel_range4_agents ; 15 ; 112.0
91 ; parallel_range4_agents ; 40 ; 114.0
92 ; parallel_range4_agents ; 40 ; 116.0
93 ; parallel_range4_agents ; 40 ; 119.0
94 ; parallel_range4_agents ; 10 ; 127.0
95 ; parallel_range4_agents ; 10 ; 129.0
96 ; parallel_range4_agents ; 10 ; 134.0
97 ; parallel_range4_agents ; 20 ; 137.0
98 ; parallel_range4_agents ; 50 ; 140.0
99 ; parallel_range4_agents ; 80 ; 144.0
100 ; parallel_range4_agents ; 15 ; 146.0
101 ; parallel_range4_agents ; 30 ; 147.0
102 ; parallel_range4_agents ; 40 ; 148.0
103 ; parallel_range4_agents ; 15 ; 149.0
104 ; parallel_range4_agents ; 40 ; 150.0
105 ; parallel_range4_agents ; 40 ; 151.0
106 ; parallel_range4_agents ; 60 ; 153.0
107 ; parallel_range4_agents ; 40 ; 154.0
108 ; parallel_range4_agents ; 10 ; 159.0
109 ; parallel_range4_agents ; 60 ; 161.0
110 ; parallel_range4_agents ; 80 ; 163.0
111 ; parallel_range4_agents ; 20 ; 177.0
112 ; parallel_range4_agents ; 60 ; 177.0
113 ; parallel_range4_agents ; 50 ; 179.0
114 ; parallel_range4_agents ; 100 ; 182.0
115 ; parallel_range4_agents ; 20 ; 183.0
116 ; parallel_range4_agents ; 10 ; 187.0
117 ; parallel_range4_agents ; 60 ; 188.0
118 ; parallel_range4_agents ; 30 ; 189.0
119 ; parallel_range4_agents ; 60 ; 192.0
120 ; parallel_range4_agents ; 30 ; 194.0
121 ; parallel_range4_agents ; 40 ; 194.0
122 ; parallel_range4_agents ; 40 ; 197.0
123 ; parallel_range4_agents ; 15 ; 199.0
124 ; parallel_range4_agents ; 50 ; 199.0
125 ; parallel_range4_agents ; 60 ; 204.0
126 ; parallel_range4_agents ; 40 ; 206.0
127 ; parallel_range4_agents ; 80 ; 206.0
128 ; parallel_range4_agents ; 30 ; 209.0
129 ; parallel_range4_agents ; 30 ; 209.0
130 ; parallel_range4_agents ; 20 ; 213.0
131 ; parallel_range4_agents ; 30 ; 218.0
132 ; parallel_range4_agents ; 60 ; 224.0
133 ; parallel_range4_agents ; 100 ; 228.0
134 ; parallel_range4_agents ; 50 ; 229.0
135 ; parallel_range4_agents ; 60 ; 233.0
136 ; parallel_range4_agents ; 60 ; 239.0
137 ; parallel_range4_agents ; 50 ; 245.0
138 ; parallel_range4_agents ; 40 ; 249.0
139 ; parallel_range4_agents ; 10 ; 255.0
140 ; parallel_range4_agents ; 60 ; 260.0
141 ; parallel_range4_agents ; 100 ; 266.0
142 ; parallel_range4_agents ; 15 ; 271.0
143 ; parallel_range4_agents ; 40 ; 274.0
144 ; parallel_range4_agents ; 175 ; 276.0
145 ; parallel_range4_agents ; 40 ; 279.0
146 ; parallel_range4_agents ; 50 ; 288.0
147 ; parallel_range4_agents ; 80 ; 294.0
148 ; parallel_range4_agents ; 100 ; 295.0
149 ; parallel_range4_agents ; 125 ; 295.0
150 ; parallel_range4_agents ; 50 ; 297.0
151 ; parallel_range4_agents ; 60 ; 297.0
152 ; parallel_range4_agents ; 100 ; 305.0
153 ; parallel_range4_agents ; 30 ; 316.0
154 ; parallel_range4_agents ; 50 ; 317.0
155 ; parallel_range4_agents ; 125 ; 318.0
156 ; parallel_range4_agents ; 30 ; 322.0
157 ; parallel_range4_agents ; 125 ; 347.0
158 ; parallel_range4_agents ; 50 ; 348.0
159 ; parallel_range4_agents ; 50 ; 348.0
160 ; parallel_range4_agents ; 60 ; 352.0
161 ; parallel_range4_agents ; 15 ; 359.0
162 ; parallel_range4_agents ; 30 ; 365.0
163 ; parallel_range4_agents ; 60 ; 374.0
164 ; parallel_range4_agents ; 40 ; 388.0
165 ; parallel_range4_agents ; 100 ; 430.0
166 ; parallel_range4_agents ; 60 ; 435.0
167 ; parallel_range4_agents ; 60 ; 443.0
168 ; parallel_range4_agents ; 50 ; 446.0
169 ; parallel_range4_agents ; 80 ; 463.0
170 ; parallel_range4_agents ; 125 ; 464.0
171 ; parallel_range4_agents ; 100 ; 467.0
172 ; parallel_range4_agents ; 80 ; 469.0
173 ; parallel_range4_agents ; 100 ; 477.0
174 ; parallel_range4_agents ; 40 ; 482.0
175 ; parallel_range4_agents ; 60 ; 482.0
176 ; parallel_range4_agents ; 80 ; 499.0
177 ; parallel_range4_agents ; 80 ; 506.0
178 ; parallel_range4_agents ; 125 ; 506.0
179 ; parallel_range4_agents ; 175 ; 510.0
180 ; parallel_range4_agents ; 100 ; 517.0
181 ; parallel_range4_agents ; 40 ; 537.0
182 ; parallel_range4_agents ; 150 ; 542.0
183 ; parallel_range4_agents ; 80 ; 560.0
184 ; parallel_range4_agents ; 50 ; 561.0
185 ; parallel_range4_agents ; 80 ; 577.0
186 ; parallel_range4_agents ; 200 ; 587.0
187 ; parallel_range4_agents ; 50 ; 593.0
188 ; parallel_range4_agents ; 175 ; 603.0
