id ; Experiment ; nb_agents ; time
260 ; parallel_range4_agents ; 150 ; 94.3
261 ; parallel_range4_agents ; 125 ; 94.61
262 ; parallel_range4_agents ; 125 ; 99.28
263 ; parallel_range4_agents ; 150 ; 100.74
264 ; parallel_range4_agents ; 150 ; 104.57
265 ; parallel_range4_agents ; 150 ; 108.55
266 ; parallel_range4_agents ; 100 ; 112.16
267 ; parallel_range4_agents ; 150 ; 114.3
268 ; parallel_range4_agents ; 175 ; 115.91
269 ; parallel_range4_agents ; 200 ; 124.73
270 ; parallel_range4_agents ; 175 ; 144.29
