id ; Experiment ; nb_agents ; cost
57 ; pyramid_range3_3d_agents ; 5 ; 48.0
58 ; pyramid_range3_3d_agents ; 15 ; 48.0
59 ; pyramid_range3_3d_agents ; 20 ; 50.0
60 ; pyramid_range3_3d_agents ; 10 ; 51.0
61 ; pyramid_range3_3d_agents ; 10 ; 58.0
62 ; pyramid_range3_3d_agents ; 10 ; 62.0
63 ; pyramid_range3_3d_agents ; 20 ; 62.0
64 ; pyramid_range3_3d_agents ; 30 ; 62.0
65 ; pyramid_range3_3d_agents ; 80 ; 65.0
66 ; pyramid_range3_3d_agents ; 10 ; 66.0
67 ; pyramid_range3_3d_agents ; 15 ; 66.0
68 ; pyramid_range3_3d_agents ; 15 ; 67.0
69 ; pyramid_range3_3d_agents ; 20 ; 68.0
70 ; pyramid_range3_3d_agents ; 5 ; 70.0
71 ; pyramid_range3_3d_agents ; 10 ; 72.0
72 ; pyramid_range3_3d_agents ; 20 ; 73.0
73 ; pyramid_range3_3d_agents ; 60 ; 75.0
74 ; pyramid_range3_3d_agents ; 5 ; 77.0
75 ; pyramid_range3_3d_agents ; 60 ; 80.0
76 ; pyramid_range3_3d_agents ; 60 ; 86.0
77 ; pyramid_range3_3d_agents ; 5 ; 87.0
78 ; pyramid_range3_3d_agents ; 40 ; 88.0
79 ; pyramid_range3_3d_agents ; 30 ; 89.0
80 ; pyramid_range3_3d_agents ; 10 ; 90.0
81 ; pyramid_range3_3d_agents ; 10 ; 91.0
82 ; pyramid_range3_3d_agents ; 15 ; 94.0
83 ; pyramid_range3_3d_agents ; 40 ; 94.0
84 ; pyramid_range3_3d_agents ; 15 ; 95.0
85 ; pyramid_range3_3d_agents ; 30 ; 95.0
86 ; pyramid_range3_3d_agents ; 40 ; 98.0
87 ; pyramid_range3_3d_agents ; 15 ; 99.0
88 ; pyramid_range3_3d_agents ; 10 ; 100.0
89 ; pyramid_range3_3d_agents ; 10 ; 102.0
90 ; pyramid_range3_3d_agents ; 60 ; 103.0
91 ; pyramid_range3_3d_agents ; 10 ; 104.0
92 ; pyramid_range3_3d_agents ; 40 ; 104.0
93 ; pyramid_range3_3d_agents ; 80 ; 109.0
94 ; pyramid_range3_3d_agents ; 5 ; 113.0
95 ; pyramid_range3_3d_agents ; 20 ; 116.0
96 ; pyramid_range3_3d_agents ; 30 ; 118.0
97 ; pyramid_range3_3d_agents ; 80 ; 125.0
98 ; pyramid_range3_3d_agents ; 100 ; 128.0
99 ; pyramid_range3_3d_agents ; 80 ; 130.0
100 ; pyramid_range3_3d_agents ; 20 ; 131.0
101 ; pyramid_range3_3d_agents ; 20 ; 132.0
102 ; pyramid_range3_3d_agents ; 50 ; 134.0
103 ; pyramid_range3_3d_agents ; 150 ; 135.0
104 ; pyramid_range3_3d_agents ; 30 ; 138.0
105 ; pyramid_range3_3d_agents ; 10 ; 143.0
106 ; pyramid_range3_3d_agents ; 30 ; 151.0
107 ; pyramid_range3_3d_agents ; 20 ; 157.0
108 ; pyramid_range3_3d_agents ; 15 ; 159.0
109 ; pyramid_range3_3d_agents ; 15 ; 161.0
110 ; pyramid_range3_3d_agents ; 30 ; 161.0
111 ; pyramid_range3_3d_agents ; 30 ; 161.0
112 ; pyramid_range3_3d_agents ; 20 ; 166.0
113 ; pyramid_range3_3d_agents ; 30 ; 166.0
114 ; pyramid_range3_3d_agents ; 175 ; 166.0
115 ; pyramid_range3_3d_agents ; 250 ; 171.0
116 ; pyramid_range3_3d_agents ; 40 ; 172.0
117 ; pyramid_range3_3d_agents ; 30 ; 173.0
118 ; pyramid_range3_3d_agents ; 30 ; 174.0
119 ; pyramid_range3_3d_agents ; 100 ; 175.0
120 ; pyramid_range3_3d_agents ; 50 ; 180.0
121 ; pyramid_range3_3d_agents ; 250 ; 181.0
122 ; pyramid_range3_3d_agents ; 50 ; 186.0
123 ; pyramid_range3_3d_agents ; 15 ; 190.0
124 ; pyramid_range3_3d_agents ; 60 ; 193.0
125 ; pyramid_range3_3d_agents ; 50 ; 195.0
126 ; pyramid_range3_3d_agents ; 50 ; 195.0
127 ; pyramid_range3_3d_agents ; 150 ; 199.0
128 ; pyramid_range3_3d_agents ; 15 ; 200.0
129 ; pyramid_range3_3d_agents ; 20 ; 200.0
130 ; pyramid_range3_3d_agents ; 40 ; 204.0
131 ; pyramid_range3_3d_agents ; 50 ; 206.0
132 ; pyramid_range3_3d_agents ; 30 ; 208.0
133 ; pyramid_range3_3d_agents ; 20 ; 209.0
134 ; pyramid_range3_3d_agents ; 30 ; 211.0
135 ; pyramid_range3_3d_agents ; 200 ; 211.0
136 ; pyramid_range3_3d_agents ; 10 ; 212.0
137 ; pyramid_range3_3d_agents ; 175 ; 214.0
138 ; pyramid_range3_3d_agents ; 15 ; 219.0
139 ; pyramid_range3_3d_agents ; 50 ; 220.0
140 ; pyramid_range3_3d_agents ; 125 ; 221.0
141 ; pyramid_range3_3d_agents ; 40 ; 223.0
142 ; pyramid_range3_3d_agents ; 175 ; 223.0
143 ; pyramid_range3_3d_agents ; 50 ; 227.0
144 ; pyramid_range3_3d_agents ; 40 ; 232.0
145 ; pyramid_range3_3d_agents ; 50 ; 234.0
146 ; pyramid_range3_3d_agents ; 20 ; 236.0
147 ; pyramid_range3_3d_agents ; 30 ; 236.0
148 ; pyramid_range3_3d_agents ; 50 ; 237.0
149 ; pyramid_range3_3d_agents ; 80 ; 239.0
150 ; pyramid_range3_3d_agents ; 60 ; 244.0
151 ; pyramid_range3_3d_agents ; 40 ; 245.0
152 ; pyramid_range3_3d_agents ; 100 ; 245.0
153 ; pyramid_range3_3d_agents ; 125 ; 247.0
154 ; pyramid_range3_3d_agents ; 80 ; 252.0
155 ; pyramid_range3_3d_agents ; 80 ; 254.0
156 ; pyramid_range3_3d_agents ; 40 ; 255.0
157 ; pyramid_range3_3d_agents ; 80 ; 257.0
158 ; pyramid_range3_3d_agents ; 50 ; 258.0
159 ; pyramid_range3_3d_agents ; 275 ; 258.0
160 ; pyramid_range3_3d_agents ; 40 ; 260.0
161 ; pyramid_range3_3d_agents ; 175 ; 266.0
162 ; pyramid_range3_3d_agents ; 175 ; 271.0
163 ; pyramid_range3_3d_agents ; 30 ; 274.0
164 ; pyramid_range3_3d_agents ; 150 ; 274.0
165 ; pyramid_range3_3d_agents ; 175 ; 274.0
166 ; pyramid_range3_3d_agents ; 125 ; 277.0
167 ; pyramid_range3_3d_agents ; 175 ; 277.0
168 ; pyramid_range3_3d_agents ; 125 ; 284.0
169 ; pyramid_range3_3d_agents ; 200 ; 291.0
170 ; pyramid_range3_3d_agents ; 100 ; 293.0
171 ; pyramid_range3_3d_agents ; 80 ; 294.0
172 ; pyramid_range3_3d_agents ; 10 ; 295.0
173 ; pyramid_range3_3d_agents ; 40 ; 296.0
174 ; pyramid_range3_3d_agents ; 40 ; 298.0
175 ; pyramid_range3_3d_agents ; 60 ; 300.0
176 ; pyramid_range3_3d_agents ; 50 ; 304.0
177 ; pyramid_range3_3d_agents ; 80 ; 304.0
178 ; pyramid_range3_3d_agents ; 225 ; 305.0
179 ; pyramid_range3_3d_agents ; 50 ; 306.0
180 ; pyramid_range3_3d_agents ; 125 ; 306.0
181 ; pyramid_range3_3d_agents ; 175 ; 306.0
182 ; pyramid_range3_3d_agents ; 200 ; 308.0
183 ; pyramid_range3_3d_agents ; 50 ; 316.0
184 ; pyramid_range3_3d_agents ; 60 ; 316.0
185 ; pyramid_range3_3d_agents ; 225 ; 316.0
186 ; pyramid_range3_3d_agents ; 60 ; 322.0
187 ; pyramid_range3_3d_agents ; 60 ; 322.0
188 ; pyramid_range3_3d_agents ; 275 ; 325.0
189 ; pyramid_range3_3d_agents ; 60 ; 326.0
190 ; pyramid_range3_3d_agents ; 125 ; 328.0
191 ; pyramid_range3_3d_agents ; 40 ; 329.0
192 ; pyramid_range3_3d_agents ; 100 ; 332.0
193 ; pyramid_range3_3d_agents ; 150 ; 333.0
194 ; pyramid_range3_3d_agents ; 125 ; 334.0
195 ; pyramid_range3_3d_agents ; 125 ; 334.0
196 ; pyramid_range3_3d_agents ; 80 ; 335.0
197 ; pyramid_range3_3d_agents ; 50 ; 341.0
198 ; pyramid_range3_3d_agents ; 150 ; 342.0
199 ; pyramid_range3_3d_agents ; 20 ; 351.0
200 ; pyramid_range3_3d_agents ; 80 ; 352.0
201 ; pyramid_range3_3d_agents ; 50 ; 356.0
202 ; pyramid_range3_3d_agents ; 150 ; 358.0
203 ; pyramid_range3_3d_agents ; 150 ; 358.0
204 ; pyramid_range3_3d_agents ; 15 ; 359.0
205 ; pyramid_range3_3d_agents ; 30 ; 360.0
206 ; pyramid_range3_3d_agents ; 50 ; 374.0
207 ; pyramid_range3_3d_agents ; 100 ; 374.0
208 ; pyramid_range3_3d_agents ; 275 ; 377.0
209 ; pyramid_range3_3d_agents ; 100 ; 379.0
210 ; pyramid_range3_3d_agents ; 200 ; 382.0
211 ; pyramid_range3_3d_agents ; 150 ; 383.0
212 ; pyramid_range3_3d_agents ; 60 ; 384.0
213 ; pyramid_range3_3d_agents ; 250 ; 390.0
214 ; pyramid_range3_3d_agents ; 175 ; 391.0
215 ; pyramid_range3_3d_agents ; 100 ; 393.0
216 ; pyramid_range3_3d_agents ; 80 ; 404.0
217 ; pyramid_range3_3d_agents ; 150 ; 412.0
218 ; pyramid_range3_3d_agents ; 30 ; 413.0
219 ; pyramid_range3_3d_agents ; 20 ; 419.0
220 ; pyramid_range3_3d_agents ; 80 ; 420.0
221 ; pyramid_range3_3d_agents ; 50 ; 421.0
222 ; pyramid_range3_3d_agents ; 100 ; 422.0
223 ; pyramid_range3_3d_agents ; 150 ; 422.0
224 ; pyramid_range3_3d_agents ; 150 ; 428.0
225 ; pyramid_range3_3d_agents ; 175 ; 433.0
226 ; pyramid_range3_3d_agents ; 100 ; 436.0
227 ; pyramid_range3_3d_agents ; 125 ; 438.0
228 ; pyramid_range3_3d_agents ; 175 ; 438.0
229 ; pyramid_range3_3d_agents ; 275 ; 440.0
230 ; pyramid_range3_3d_agents ; 100 ; 449.0
231 ; pyramid_range3_3d_agents ; 175 ; 450.0
232 ; pyramid_range3_3d_agents ; 60 ; 452.0
233 ; pyramid_range3_3d_agents ; 40 ; 461.0
234 ; pyramid_range3_3d_agents ; 40 ; 464.0
235 ; pyramid_range3_3d_agents ; 125 ; 464.0
236 ; pyramid_range3_3d_agents ; 40 ; 465.0
237 ; pyramid_range3_3d_agents ; 225 ; 466.0
238 ; pyramid_range3_3d_agents ; 30 ; 473.0
239 ; pyramid_range3_3d_agents ; 200 ; 473.0
240 ; pyramid_range3_3d_agents ; 100 ; 474.0
241 ; pyramid_range3_3d_agents ; 225 ; 480.0
242 ; pyramid_range3_3d_agents ; 125 ; 481.0
243 ; pyramid_range3_3d_agents ; 150 ; 482.0
244 ; pyramid_range3_3d_agents ; 150 ; 483.0
245 ; pyramid_range3_3d_agents ; 150 ; 483.0
246 ; pyramid_range3_3d_agents ; 60 ; 484.0
247 ; pyramid_range3_3d_agents ; 60 ; 493.0
248 ; pyramid_range3_3d_agents ; 20 ; 496.0
249 ; pyramid_range3_3d_agents ; 125 ; 498.0
250 ; pyramid_range3_3d_agents ; 125 ; 502.0
251 ; pyramid_range3_3d_agents ; 30 ; 503.0
252 ; pyramid_range3_3d_agents ; 225 ; 504.0
253 ; pyramid_range3_3d_agents ; 80 ; 506.0
254 ; pyramid_range3_3d_agents ; 125 ; 509.0
255 ; pyramid_range3_3d_agents ; 275 ; 516.0
256 ; pyramid_range3_3d_agents ; 200 ; 518.0
257 ; pyramid_range3_3d_agents ; 225 ; 525.0
258 ; pyramid_range3_3d_agents ; 80 ; 530.0
259 ; pyramid_range3_3d_agents ; 100 ; 532.0
260 ; pyramid_range3_3d_agents ; 200 ; 532.0
261 ; pyramid_range3_3d_agents ; 200 ; 533.0
262 ; pyramid_range3_3d_agents ; 200 ; 535.0
263 ; pyramid_range3_3d_agents ; 225 ; 535.0
264 ; pyramid_range3_3d_agents ; 50 ; 536.0
265 ; pyramid_range3_3d_agents ; 175 ; 536.0
266 ; pyramid_range3_3d_agents ; 100 ; 540.0
267 ; pyramid_range3_3d_agents ; 80 ; 542.0
268 ; pyramid_range3_3d_agents ; 40 ; 545.0
269 ; pyramid_range3_3d_agents ; 100 ; 545.0
270 ; pyramid_range3_3d_agents ; 60 ; 551.0
271 ; pyramid_range3_3d_agents ; 125 ; 552.0
272 ; pyramid_range3_3d_agents ; 275 ; 580.0
273 ; pyramid_range3_3d_agents ; 250 ; 594.0
274 ; pyramid_range3_3d_agents ; 40 ; 597.0
275 ; pyramid_range3_3d_agents ; 250 ; 598.0
276 ; pyramid_range3_3d_agents ; 150 ; 607.0
277 ; pyramid_range3_3d_agents ; 50 ; 608.0
278 ; pyramid_range3_3d_agents ; 200 ; 610.0
279 ; pyramid_range3_3d_agents ; 200 ; 617.0
280 ; pyramid_range3_3d_agents ; 125 ; 622.0
281 ; pyramid_range3_3d_agents ; 275 ; 623.0
282 ; pyramid_range3_3d_agents ; 250 ; 627.0
283 ; pyramid_range3_3d_agents ; 225 ; 630.0
284 ; pyramid_range3_3d_agents ; 80 ; 637.0
285 ; pyramid_range3_3d_agents ; 60 ; 639.0
286 ; pyramid_range3_3d_agents ; 175 ; 651.0
287 ; pyramid_range3_3d_agents ; 225 ; 652.0
288 ; pyramid_range3_3d_agents ; 225 ; 654.0
289 ; pyramid_range3_3d_agents ; 100 ; 659.0
290 ; pyramid_range3_3d_agents ; 60 ; 664.0
291 ; pyramid_range3_3d_agents ; 225 ; 665.0
292 ; pyramid_range3_3d_agents ; 125 ; 675.0
293 ; pyramid_range3_3d_agents ; 125 ; 677.0
294 ; pyramid_range3_3d_agents ; 250 ; 684.0
295 ; pyramid_range3_3d_agents ; 225 ; 706.0
296 ; pyramid_range3_3d_agents ; 100 ; 708.0
297 ; pyramid_range3_3d_agents ; 150 ; 718.0
298 ; pyramid_range3_3d_agents ; 200 ; 724.0
299 ; pyramid_range3_3d_agents ; 200 ; 725.0
300 ; pyramid_range3_3d_agents ; 100 ; 754.0
301 ; pyramid_range3_3d_agents ; 175 ; 765.0
302 ; pyramid_range3_3d_agents ; 150 ; 776.0
303 ; pyramid_range3_3d_agents ; 250 ; 783.0
304 ; pyramid_range3_3d_agents ; 300 ; 785.0
305 ; pyramid_range3_3d_agents ; 225 ; 793.0
306 ; pyramid_range3_3d_agents ; 275 ; 809.0
307 ; pyramid_range3_3d_agents ; 100 ; 842.0
308 ; pyramid_range3_3d_agents ; 150 ; 853.0
309 ; pyramid_range3_3d_agents ; 275 ; 884.0
310 ; pyramid_range3_3d_agents ; 80 ; 885.0
311 ; pyramid_range3_3d_agents ; 200 ; 897.0
312 ; pyramid_range3_3d_agents ; 100 ; 910.0
313 ; pyramid_range3_3d_agents ; 200 ; 919.0
314 ; pyramid_range3_3d_agents ; 125 ; 938.0
315 ; pyramid_range3_3d_agents ; 200 ; 939.0
316 ; pyramid_range3_3d_agents ; 60 ; 944.0
317 ; pyramid_range3_3d_agents ; 250 ; 965.0
318 ; pyramid_range3_3d_agents ; 225 ; 972.0
319 ; pyramid_range3_3d_agents ; 60 ; 975.0
320 ; pyramid_range3_3d_agents ; 175 ; 1010.0
321 ; pyramid_range3_3d_agents ; 250 ; 1045.0
322 ; pyramid_range3_3d_agents ; 150 ; 1070.0
323 ; pyramid_range3_3d_agents ; 225 ; 1077.0
324 ; pyramid_range3_3d_agents ; 175 ; 1110.0
325 ; pyramid_range3_3d_agents ; 200 ; 1132.0
326 ; pyramid_range3_3d_agents ; 150 ; 1160.0
327 ; pyramid_range3_3d_agents ; 250 ; 1192.0
328 ; pyramid_range3_3d_agents ; 200 ; 1194.0
329 ; pyramid_range3_3d_agents ; 250 ; 1212.0
330 ; pyramid_range3_3d_agents ; 175 ; 1245.0
331 ; pyramid_range3_3d_agents ; 175 ; 1282.0
332 ; pyramid_range3_3d_agents ; 80 ; 1294.0
333 ; pyramid_range3_3d_agents ; 175 ; 1347.0
334 ; pyramid_range3_3d_agents ; 250 ; 1576.0
335 ; pyramid_range3_3d_agents ; 275 ; 1988.0
336 ; pyramid_range3_3d_agents ; 125 ; 2174.0
