../generation/data/parallel_range4_agents20_0.exp ; 1 ; 129 ; 7.33
../generation/data/parallel_range4_agents20_10.exp ; 1 ; 372 ; 20.25
../generation/data/parallel_range4_agents20_11.exp ; 1 ; 139 ; 10.86
../generation/data/parallel_range4_agents20_12.exp ; 1 ; 179 ; 14.36
../generation/data/parallel_range4_agents20_13.exp ; 1 ; 57 ; 3.66
../generation/data/parallel_range4_agents20_14.exp ; 1 ; 136 ; 8.5
../generation/data/parallel_range4_agents20_15.exp ; 1 ; 124 ; 8.83
../generation/data/parallel_range4_agents20_16.exp ; 1 ; 251 ; 9.04
../generation/data/parallel_range4_agents20_17.exp ; 1 ; 385 ; 25.54
../generation/data/parallel_range4_agents20_18.exp ; 1 ; 88 ; 4.19
../generation/data/parallel_range4_agents20_19.exp ; 1 ; 78 ; 5.07
../generation/data/parallel_range4_agents20_1.exp ; 0 ; 0 ; 129.98
../generation/data/parallel_range4_agents20_2.exp ; 1 ; 98 ; 5.91
../generation/data/parallel_range4_agents20_3.exp ; 1 ; 127 ; 9.99
../generation/data/parallel_range4_agents20_4.exp ; 1 ; 265 ; 17.92
../generation/data/parallel_range4_agents20_5.exp ; 1 ; 85 ; 4.43
../generation/data/parallel_range4_agents20_6.exp ; 1 ; 108 ; 5.62
../generation/data/parallel_range4_agents20_7.exp ; 1 ; 85 ; 3.59
../generation/data/parallel_range4_agents20_8.exp ; 1 ; 133 ; 5.84
../generation/data/parallel_range4_agents20_9.exp ; 1 ; 330 ; 17.25
