../generation/data/parallel_range4_agents5_0.exp ; 1 ; 75 ; 0.33
../generation/data/parallel_range4_agents5_10.exp ; 1 ; 49 ; 0.21
../generation/data/parallel_range4_agents5_11.exp ; 1 ; 67 ; 0.24
../generation/data/parallel_range4_agents5_12.exp ; 1 ; 26 ; 0.15
../generation/data/parallel_range4_agents5_13.exp ; 1 ; 159 ; 0.46
../generation/data/parallel_range4_agents5_14.exp ; 1 ; 53 ; 0.24
../generation/data/parallel_range4_agents5_15.exp ; 1 ; 59 ; 0.28
../generation/data/parallel_range4_agents5_16.exp ; 1 ; 58 ; 0.2
../generation/data/parallel_range4_agents5_17.exp ; 1 ; 30 ; 0.16
../generation/data/parallel_range4_agents5_18.exp ; 1 ; 38 ; 0.84
../generation/data/parallel_range4_agents5_19.exp ; 1 ; 74 ; 0.45
../generation/data/parallel_range4_agents5_1.exp ; 1 ; 66 ; 0.21
../generation/data/parallel_range4_agents5_2.exp ; 1 ; 32 ; 0.17
../generation/data/parallel_range4_agents5_3.exp ; 1 ; 41 ; 0.19
../generation/data/parallel_range4_agents5_4.exp ; 1 ; 44 ; 0.2
../generation/data/parallel_range4_agents5_5.exp ; 1 ; 47 ; 0.2
../generation/data/parallel_range4_agents5_6.exp ; 1 ; 102 ; 0.35
../generation/data/parallel_range4_agents5_7.exp ; 1 ; 45 ; 0.3
../generation/data/parallel_range4_agents5_8.exp ; 1 ; 41 ; 0.19
../generation/data/parallel_range4_agents5_9.exp ; 1 ; 82 ; 0.24
