id ; Experiment ; nb_agents ; time
156 ; parallel_range4_agents ; 60 ; 28.0
157 ; parallel_range4_agents ; 100 ; 29.83
158 ; parallel_range4_agents ; 100 ; 30.92
159 ; parallel_range4_agents ; 30 ; 31.61
160 ; parallel_range4_agents ; 30 ; 32.91
161 ; parallel_range4_agents ; 30 ; 34.02
162 ; parallel_range4_agents ; 100 ; 34.36
163 ; parallel_range4_agents ; 60 ; 35.38
164 ; parallel_range4_agents ; 40 ; 36.94
165 ; parallel_range4_agents ; 60 ; 37.42
166 ; parallel_range4_agents ; 40 ; 40.49
167 ; parallel_range4_agents ; 80 ; 44.52
168 ; parallel_range4_agents ; 125 ; 44.56
169 ; parallel_range4_agents ; 60 ; 45.09
170 ; parallel_range4_agents ; 40 ; 45.57
171 ; parallel_range4_agents ; 100 ; 47.57
172 ; parallel_range4_agents ; 100 ; 47.85
173 ; parallel_range4_agents ; 100 ; 51.81
174 ; parallel_range4_agents ; 40 ; 53.9
175 ; parallel_range4_agents ; 40 ; 55.78
176 ; parallel_range4_agents ; 50 ; 56.42
177 ; parallel_range4_agents ; 50 ; 59.15
178 ; parallel_range4_agents ; 175 ; 60.91
179 ; parallel_range4_agents ; 60 ; 61.19
180 ; parallel_range4_agents ; 50 ; 63.1
181 ; parallel_range4_agents ; 80 ; 65.39
182 ; parallel_range4_agents ; 80 ; 67.4
183 ; parallel_range4_agents ; 60 ; 67.65
184 ; parallel_range4_agents ; 80 ; 71.53
185 ; parallel_range4_agents ; 50 ; 72.37
186 ; parallel_range4_agents ; 100 ; 72.76
187 ; parallel_range4_agents ; 80 ; 73.87
188 ; parallel_range4_agents ; 50 ; 76.36
189 ; parallel_range4_agents ; 125 ; 81.76
190 ; parallel_range4_agents ; 125 ; 88.08
191 ; parallel_range4_agents ; 50 ; 91.28
192 ; parallel_range4_agents ; 125 ; 94.3
193 ; parallel_range4_agents ; 15 ; 95.28
194 ; parallel_range4_agents ; 125 ; 97.03
195 ; parallel_range4_agents ; 80 ; 97.75
196 ; parallel_range4_agents ; 80 ; 100.18
197 ; parallel_range4_agents ; 125 ; 100.51
198 ; parallel_range4_agents ; 50 ; 102.31
199 ; parallel_range4_agents ; 100 ; 105.28
200 ; parallel_range4_agents ; 50 ; 109.89
201 ; parallel_range4_agents ; 15 ; 114.06
202 ; parallel_range4_agents ; 20 ; 121.79
