id ; Experiment ; nb_agents ; cost
109 ; pyramid_range3_3d_agents ; 20 ; 166.0
110 ; pyramid_range3_3d_agents ; 30 ; 166.0
111 ; pyramid_range3_3d_agents ; 225 ; 166.0
112 ; pyramid_range3_3d_agents ; 40 ; 168.0
113 ; pyramid_range3_3d_agents ; 175 ; 173.0
114 ; pyramid_range3_3d_agents ; 100 ; 175.0
115 ; pyramid_range3_3d_agents ; 225 ; 175.0
116 ; pyramid_range3_3d_agents ; 225 ; 177.0
117 ; pyramid_range3_3d_agents ; 225 ; 178.0
118 ; pyramid_range3_3d_agents ; 30 ; 180.0
119 ; pyramid_range3_3d_agents ; 50 ; 186.0
120 ; pyramid_range3_3d_agents ; 175 ; 187.0
121 ; pyramid_range3_3d_agents ; 15 ; 190.0
122 ; pyramid_range3_3d_agents ; 60 ; 192.0
123 ; pyramid_range3_3d_agents ; 60 ; 193.0
124 ; pyramid_range3_3d_agents ; 175 ; 193.0
125 ; pyramid_range3_3d_agents ; 50 ; 195.0
126 ; pyramid_range3_3d_agents ; 50 ; 195.0
127 ; pyramid_range3_3d_agents ; 150 ; 195.0
128 ; pyramid_range3_3d_agents ; 150 ; 195.0
129 ; pyramid_range3_3d_agents ; 150 ; 198.0
130 ; pyramid_range3_3d_agents ; 15 ; 200.0
131 ; pyramid_range3_3d_agents ; 175 ; 204.0
132 ; pyramid_range3_3d_agents ; 175 ; 207.0
133 ; pyramid_range3_3d_agents ; 30 ; 208.0
134 ; pyramid_range3_3d_agents ; 20 ; 209.0
135 ; pyramid_range3_3d_agents ; 30 ; 211.0
136 ; pyramid_range3_3d_agents ; 225 ; 211.0
137 ; pyramid_range3_3d_agents ; 10 ; 212.0
138 ; pyramid_range3_3d_agents ; 30 ; 212.0
139 ; pyramid_range3_3d_agents ; 40 ; 215.0
140 ; pyramid_range3_3d_agents ; 150 ; 216.0
141 ; pyramid_range3_3d_agents ; 15 ; 219.0
142 ; pyramid_range3_3d_agents ; 150 ; 219.0
143 ; pyramid_range3_3d_agents ; 150 ; 219.0
144 ; pyramid_range3_3d_agents ; 50 ; 220.0
145 ; pyramid_range3_3d_agents ; 200 ; 220.0
146 ; pyramid_range3_3d_agents ; 125 ; 221.0
147 ; pyramid_range3_3d_agents ; 40 ; 223.0
148 ; pyramid_range3_3d_agents ; 50 ; 225.0
149 ; pyramid_range3_3d_agents ; 50 ; 226.0
150 ; pyramid_range3_3d_agents ; 40 ; 232.0
151 ; pyramid_range3_3d_agents ; 125 ; 233.0
152 ; pyramid_range3_3d_agents ; 50 ; 234.0
153 ; pyramid_range3_3d_agents ; 100 ; 234.0
154 ; pyramid_range3_3d_agents ; 125 ; 234.0
155 ; pyramid_range3_3d_agents ; 20 ; 236.0
156 ; pyramid_range3_3d_agents ; 30 ; 236.0
157 ; pyramid_range3_3d_agents ; 150 ; 236.0
158 ; pyramid_range3_3d_agents ; 250 ; 236.0
159 ; pyramid_range3_3d_agents ; 50 ; 237.0
160 ; pyramid_range3_3d_agents ; 80 ; 239.0
161 ; pyramid_range3_3d_agents ; 30 ; 244.0
162 ; pyramid_range3_3d_agents ; 125 ; 244.0
163 ; pyramid_range3_3d_agents ; 125 ; 246.0
164 ; pyramid_range3_3d_agents ; 125 ; 249.0
165 ; pyramid_range3_3d_agents ; 125 ; 251.0
166 ; pyramid_range3_3d_agents ; 80 ; 252.0
167 ; pyramid_range3_3d_agents ; 150 ; 255.0
168 ; pyramid_range3_3d_agents ; 60 ; 256.0
169 ; pyramid_range3_3d_agents ; 80 ; 257.0
170 ; pyramid_range3_3d_agents ; 125 ; 257.0
171 ; pyramid_range3_3d_agents ; 225 ; 258.0
172 ; pyramid_range3_3d_agents ; 40 ; 260.0
173 ; pyramid_range3_3d_agents ; 125 ; 260.0
174 ; pyramid_range3_3d_agents ; 175 ; 263.0
175 ; pyramid_range3_3d_agents ; 125 ; 264.0
176 ; pyramid_range3_3d_agents ; 125 ; 264.0
177 ; pyramid_range3_3d_agents ; 30 ; 267.0
178 ; pyramid_range3_3d_agents ; 60 ; 267.0
179 ; pyramid_range3_3d_agents ; 125 ; 267.0
180 ; pyramid_range3_3d_agents ; 125 ; 267.0
181 ; pyramid_range3_3d_agents ; 150 ; 268.0
182 ; pyramid_range3_3d_agents ; 100 ; 271.0
183 ; pyramid_range3_3d_agents ; 125 ; 272.0
184 ; pyramid_range3_3d_agents ; 150 ; 272.0
185 ; pyramid_range3_3d_agents ; 30 ; 274.0
186 ; pyramid_range3_3d_agents ; 30 ; 276.0
187 ; pyramid_range3_3d_agents ; 125 ; 279.0
188 ; pyramid_range3_3d_agents ; 60 ; 281.0
189 ; pyramid_range3_3d_agents ; 200 ; 282.0
190 ; pyramid_range3_3d_agents ; 200 ; 283.0
191 ; pyramid_range3_3d_agents ; 200 ; 287.0
192 ; pyramid_range3_3d_agents ; 15 ; 292.0
193 ; pyramid_range3_3d_agents ; 175 ; 293.0
194 ; pyramid_range3_3d_agents ; 30 ; 294.0
195 ; pyramid_range3_3d_agents ; 10 ; 295.0
196 ; pyramid_range3_3d_agents ; 100 ; 295.0
197 ; pyramid_range3_3d_agents ; 175 ; 295.0
198 ; pyramid_range3_3d_agents ; 20 ; 296.0
199 ; pyramid_range3_3d_agents ; 40 ; 298.0
200 ; pyramid_range3_3d_agents ; 100 ; 304.0
201 ; pyramid_range3_3d_agents ; 200 ; 306.0
202 ; pyramid_range3_3d_agents ; 80 ; 307.0
203 ; pyramid_range3_3d_agents ; 100 ; 307.0
204 ; pyramid_range3_3d_agents ; 100 ; 309.0
205 ; pyramid_range3_3d_agents ; 100 ; 313.0
206 ; pyramid_range3_3d_agents ; 80 ; 315.0
207 ; pyramid_range3_3d_agents ; 175 ; 315.0
208 ; pyramid_range3_3d_agents ; 225 ; 315.0
209 ; pyramid_range3_3d_agents ; 50 ; 316.0
210 ; pyramid_range3_3d_agents ; 100 ; 317.0
211 ; pyramid_range3_3d_agents ; 225 ; 319.0
212 ; pyramid_range3_3d_agents ; 100 ; 321.0
213 ; pyramid_range3_3d_agents ; 100 ; 321.0
214 ; pyramid_range3_3d_agents ; 150 ; 321.0
215 ; pyramid_range3_3d_agents ; 60 ; 322.0
216 ; pyramid_range3_3d_agents ; 60 ; 322.0
217 ; pyramid_range3_3d_agents ; 60 ; 326.0
218 ; pyramid_range3_3d_agents ; 30 ; 327.0
219 ; pyramid_range3_3d_agents ; 100 ; 328.0
220 ; pyramid_range3_3d_agents ; 40 ; 329.0
221 ; pyramid_range3_3d_agents ; 100 ; 333.0
222 ; pyramid_range3_3d_agents ; 150 ; 333.0
223 ; pyramid_range3_3d_agents ; 80 ; 335.0
224 ; pyramid_range3_3d_agents ; 30 ; 338.0
225 ; pyramid_range3_3d_agents ; 100 ; 340.0
226 ; pyramid_range3_3d_agents ; 50 ; 341.0
227 ; pyramid_range3_3d_agents ; 125 ; 346.0
228 ; pyramid_range3_3d_agents ; 125 ; 350.0
229 ; pyramid_range3_3d_agents ; 20 ; 351.0
230 ; pyramid_range3_3d_agents ; 40 ; 352.0
231 ; pyramid_range3_3d_agents ; 200 ; 353.0
232 ; pyramid_range3_3d_agents ; 80 ; 354.0
233 ; pyramid_range3_3d_agents ; 200 ; 354.0
234 ; pyramid_range3_3d_agents ; 200 ; 355.0
235 ; pyramid_range3_3d_agents ; 15 ; 359.0
236 ; pyramid_range3_3d_agents ; 80 ; 360.0
237 ; pyramid_range3_3d_agents ; 80 ; 363.0
238 ; pyramid_range3_3d_agents ; 125 ; 366.0
239 ; pyramid_range3_3d_agents ; 80 ; 371.0
240 ; pyramid_range3_3d_agents ; 50 ; 374.0
241 ; pyramid_range3_3d_agents ; 125 ; 375.0
242 ; pyramid_range3_3d_agents ; 40 ; 376.0
243 ; pyramid_range3_3d_agents ; 80 ; 376.0
244 ; pyramid_range3_3d_agents ; 100 ; 376.0
245 ; pyramid_range3_3d_agents ; 60 ; 381.0
246 ; pyramid_range3_3d_agents ; 60 ; 384.0
247 ; pyramid_range3_3d_agents ; 175 ; 389.0
248 ; pyramid_range3_3d_agents ; 225 ; 393.0
249 ; pyramid_range3_3d_agents ; 40 ; 395.0
250 ; pyramid_range3_3d_agents ; 80 ; 402.0
251 ; pyramid_range3_3d_agents ; 150 ; 416.0
252 ; pyramid_range3_3d_agents ; 175 ; 417.0
253 ; pyramid_range3_3d_agents ; 60 ; 418.0
254 ; pyramid_range3_3d_agents ; 20 ; 419.0
255 ; pyramid_range3_3d_agents ; 80 ; 419.0
256 ; pyramid_range3_3d_agents ; 50 ; 421.0
257 ; pyramid_range3_3d_agents ; 60 ; 421.0
258 ; pyramid_range3_3d_agents ; 60 ; 424.0
259 ; pyramid_range3_3d_agents ; 150 ; 426.0
260 ; pyramid_range3_3d_agents ; 40 ; 428.0
261 ; pyramid_range3_3d_agents ; 200 ; 428.0
262 ; pyramid_range3_3d_agents ; 150 ; 441.0
263 ; pyramid_range3_3d_agents ; 60 ; 452.0
264 ; pyramid_range3_3d_agents ; 40 ; 461.0
265 ; pyramid_range3_3d_agents ; 40 ; 464.0
266 ; pyramid_range3_3d_agents ; 50 ; 470.0
267 ; pyramid_range3_3d_agents ; 30 ; 473.0
268 ; pyramid_range3_3d_agents ; 125 ; 489.0
269 ; pyramid_range3_3d_agents ; 200 ; 505.0
270 ; pyramid_range3_3d_agents ; 60 ; 507.0
271 ; pyramid_range3_3d_agents ; 60 ; 529.0
272 ; pyramid_range3_3d_agents ; 175 ; 532.0
273 ; pyramid_range3_3d_agents ; 15 ; 536.0
274 ; pyramid_range3_3d_agents ; 225 ; 540.0
275 ; pyramid_range3_3d_agents ; 150 ; 561.0
276 ; pyramid_range3_3d_agents ; 100 ; 576.0
277 ; pyramid_range3_3d_agents ; 50 ; 577.0
278 ; pyramid_range3_3d_agents ; 175 ; 591.0
279 ; pyramid_range3_3d_agents ; 40 ; 597.0
280 ; pyramid_range3_3d_agents ; 200 ; 599.0
281 ; pyramid_range3_3d_agents ; 50 ; 602.0
282 ; pyramid_range3_3d_agents ; 50 ; 643.0
283 ; pyramid_range3_3d_agents ; 200 ; 650.0
284 ; pyramid_range3_3d_agents ; 150 ; 661.0
285 ; pyramid_range3_3d_agents ; 50 ; 664.0
286 ; pyramid_range3_3d_agents ; 100 ; 664.0
287 ; pyramid_range3_3d_agents ; 60 ; 681.0
288 ; pyramid_range3_3d_agents ; 20 ; 693.0
289 ; pyramid_range3_3d_agents ; 40 ; 765.0
290 ; pyramid_range3_3d_agents ; 60 ; 768.0
291 ; pyramid_range3_3d_agents ; 150 ; 787.0
292 ; pyramid_range3_3d_agents ; 80 ; 833.0
293 ; pyramid_range3_3d_agents ; 40 ; 879.0
294 ; pyramid_range3_3d_agents ; 175 ; 995.0
295 ; pyramid_range3_3d_agents ; 150 ; 1004.0
296 ; pyramid_range3_3d_agents ; 175 ; 1081.0
297 ; pyramid_range3_3d_agents ; 100 ; 1229.0
298 ; pyramid_range3_3d_agents ; 80 ; 2156.0
299 ; pyramid_range3_3d_agents ; 80 ; 2766.0
300 ; pyramid_range3_3d_agents ; 40 ; 5943.0
