id ; Experiment ; nb_agents ; cost
187 ; parallel_range4_agents ; 200 ; 559.0
188 ; parallel_range4_agents ; 50 ; 561.0
189 ; parallel_range4_agents ; 125 ; 562.0
190 ; parallel_range4_agents ; 125 ; 578.0
191 ; parallel_range4_agents ; 150 ; 583.0
192 ; parallel_range4_agents ; 60 ; 592.0
193 ; parallel_range4_agents ; 100 ; 595.0
194 ; parallel_range4_agents ; 50 ; 605.0
195 ; parallel_range4_agents ; 80 ; 620.0
196 ; parallel_range4_agents ; 150 ; 623.0
197 ; parallel_range4_agents ; 50 ; 625.0
198 ; parallel_range4_agents ; 125 ; 628.0
199 ; parallel_range4_agents ; 50 ; 630.0
200 ; parallel_range4_agents ; 30 ; 637.0
201 ; parallel_range4_agents ; 125 ; 662.0
202 ; parallel_range4_agents ; 60 ; 665.0
203 ; parallel_range4_agents ; 100 ; 666.0
204 ; parallel_range4_agents ; 250 ; 673.0
205 ; parallel_range4_agents ; 125 ; 678.0
206 ; parallel_range4_agents ; 60 ; 679.0
207 ; parallel_range4_agents ; 60 ; 695.0
208 ; parallel_range4_agents ; 200 ; 699.0
209 ; parallel_range4_agents ; 125 ; 702.0
210 ; parallel_range4_agents ; 30 ; 709.0
211 ; parallel_range4_agents ; 50 ; 727.0
212 ; parallel_range4_agents ; 125 ; 731.0
213 ; parallel_range4_agents ; 225 ; 762.0
214 ; parallel_range4_agents ; 200 ; 767.0
215 ; parallel_range4_agents ; 60 ; 792.0
216 ; parallel_range4_agents ; 100 ; 810.0
217 ; parallel_range4_agents ; 200 ; 841.0
218 ; parallel_range4_agents ; 30 ; 848.0
219 ; parallel_range4_agents ; 15 ; 857.0
220 ; parallel_range4_agents ; 175 ; 893.0
221 ; parallel_range4_agents ; 100 ; 898.0
222 ; parallel_range4_agents ; 175 ; 898.0
223 ; parallel_range4_agents ; 175 ; 902.0
224 ; parallel_range4_agents ; 100 ; 903.0
225 ; parallel_range4_agents ; 125 ; 926.0
226 ; parallel_range4_agents ; 125 ; 930.0
227 ; parallel_range4_agents ; 150 ; 934.0
228 ; parallel_range4_agents ; 225 ; 965.0
229 ; parallel_range4_agents ; 175 ; 977.0
230 ; parallel_range4_agents ; 175 ; 1017.0
231 ; parallel_range4_agents ; 150 ; 1026.0
232 ; parallel_range4_agents ; 80 ; 1032.0
233 ; parallel_range4_agents ; 50 ; 1042.0
234 ; parallel_range4_agents ; 175 ; 1048.0
235 ; parallel_range4_agents ; 150 ; 1082.0
236 ; parallel_range4_agents ; 80 ; 1095.0
237 ; parallel_range4_agents ; 100 ; 1105.0
238 ; parallel_range4_agents ; 80 ; 1110.0
239 ; parallel_range4_agents ; 200 ; 1119.0
240 ; parallel_range4_agents ; 125 ; 1123.0
241 ; parallel_range4_agents ; 80 ; 1174.0
242 ; parallel_range4_agents ; 100 ; 1194.0
243 ; parallel_range4_agents ; 150 ; 1204.0
244 ; parallel_range4_agents ; 175 ; 1213.0
245 ; parallel_range4_agents ; 50 ; 1215.0
246 ; parallel_range4_agents ; 60 ; 1222.0
247 ; parallel_range4_agents ; 125 ; 1230.0
248 ; parallel_range4_agents ; 150 ; 1259.0
249 ; parallel_range4_agents ; 40 ; 1287.0
250 ; parallel_range4_agents ; 175 ; 1327.0
251 ; parallel_range4_agents ; 200 ; 1328.0
252 ; parallel_range4_agents ; 175 ; 1338.0
253 ; parallel_range4_agents ; 50 ; 1357.0
254 ; parallel_range4_agents ; 80 ; 1359.0
255 ; parallel_range4_agents ; 80 ; 1391.0
256 ; parallel_range4_agents ; 125 ; 1406.0
257 ; parallel_range4_agents ; 80 ; 1470.0
258 ; parallel_range4_agents ; 80 ; 1533.0
259 ; parallel_range4_agents ; 20 ; 1569.0
260 ; parallel_range4_agents ; 125 ; 1594.0
261 ; parallel_range4_agents ; 200 ; 1599.0
262 ; parallel_range4_agents ; 40 ; 1618.0
263 ; parallel_range4_agents ; 80 ; 1659.0
264 ; parallel_range4_agents ; 175 ; 1673.0
265 ; parallel_range4_agents ; 150 ; 1809.0
266 ; parallel_range4_agents ; 150 ; 1836.0
267 ; parallel_range4_agents ; 50 ; 1880.0
268 ; parallel_range4_agents ; 125 ; 1964.0
269 ; parallel_range4_agents ; 175 ; 1965.0
270 ; parallel_range4_agents ; 150 ; 1985.0
271 ; parallel_range4_agents ; 80 ; 2028.0
272 ; parallel_range4_agents ; 100 ; 2189.0
273 ; parallel_range4_agents ; 80 ; 2194.0
274 ; parallel_range4_agents ; 175 ; 2195.0
275 ; parallel_range4_agents ; 125 ; 2218.0
276 ; parallel_range4_agents ; 30 ; 2315.0
277 ; parallel_range4_agents ; 150 ; 2339.0
278 ; parallel_range4_agents ; 175 ; 2442.0
279 ; parallel_range4_agents ; 175 ; 2446.0
280 ; parallel_range4_agents ; 175 ; 2585.0
281 ; parallel_range4_agents ; 100 ; 2618.0
282 ; parallel_range4_agents ; 150 ; 3121.0
283 ; parallel_range4_agents ; 150 ; 3332.0
284 ; parallel_range4_agents ; 150 ; 4096.0
285 ; parallel_range4_agents ; 150 ; 4224.0
