id ; Experiment ; nb_agents ; cost
74 ; small_obstacles_range3_3d_agents ; 10 ; 160.0
75 ; small_obstacles_range3_3d_agents ; 10 ; 168.0
76 ; small_obstacles_range3_3d_agents ; 40 ; 169.0
77 ; small_obstacles_range3_3d_agents ; 175 ; 173.0
78 ; small_obstacles_range3_3d_agents ; 5 ; 180.0
79 ; small_obstacles_range3_3d_agents ; 30 ; 180.0
80 ; small_obstacles_range3_3d_agents ; 175 ; 181.0
81 ; small_obstacles_range3_3d_agents ; 60 ; 183.0
82 ; small_obstacles_range3_3d_agents ; 225 ; 189.0
83 ; small_obstacles_range3_3d_agents ; 10 ; 191.0
84 ; small_obstacles_range3_3d_agents ; 20 ; 191.0
85 ; small_obstacles_range3_3d_agents ; 50 ; 193.0
86 ; small_obstacles_range3_3d_agents ; 200 ; 193.0
87 ; small_obstacles_range3_3d_agents ; 10 ; 202.0
88 ; small_obstacles_range3_3d_agents ; 225 ; 203.0
89 ; small_obstacles_range3_3d_agents ; 15 ; 206.0
90 ; small_obstacles_range3_3d_agents ; 5 ; 208.0
91 ; small_obstacles_range3_3d_agents ; 15 ; 209.0
92 ; small_obstacles_range3_3d_agents ; 40 ; 213.0
93 ; small_obstacles_range3_3d_agents ; 150 ; 213.0
94 ; small_obstacles_range3_3d_agents ; 150 ; 215.0
95 ; small_obstacles_range3_3d_agents ; 15 ; 216.0
96 ; small_obstacles_range3_3d_agents ; 20 ; 216.0
97 ; small_obstacles_range3_3d_agents ; 80 ; 216.0
98 ; small_obstacles_range3_3d_agents ; 20 ; 219.0
99 ; small_obstacles_range3_3d_agents ; 50 ; 221.0
100 ; small_obstacles_range3_3d_agents ; 60 ; 222.0
101 ; small_obstacles_range3_3d_agents ; 40 ; 231.0
102 ; small_obstacles_range3_3d_agents ; 60 ; 232.0
103 ; small_obstacles_range3_3d_agents ; 80 ; 232.0
104 ; small_obstacles_range3_3d_agents ; 50 ; 238.0
105 ; small_obstacles_range3_3d_agents ; 15 ; 239.0
106 ; small_obstacles_range3_3d_agents ; 150 ; 239.0
107 ; small_obstacles_range3_3d_agents ; 125 ; 240.0
108 ; small_obstacles_range3_3d_agents ; 20 ; 247.0
109 ; small_obstacles_range3_3d_agents ; 125 ; 253.0
110 ; small_obstacles_range3_3d_agents ; 125 ; 253.0
111 ; small_obstacles_range3_3d_agents ; 10 ; 259.0
112 ; small_obstacles_range3_3d_agents ; 125 ; 261.0
113 ; small_obstacles_range3_3d_agents ; 30 ; 264.0
114 ; small_obstacles_range3_3d_agents ; 60 ; 268.0
115 ; small_obstacles_range3_3d_agents ; 10 ; 276.0
116 ; small_obstacles_range3_3d_agents ; 15 ; 283.0
117 ; small_obstacles_range3_3d_agents ; 175 ; 298.0
118 ; small_obstacles_range3_3d_agents ; 10 ; 301.0
119 ; small_obstacles_range3_3d_agents ; 20 ; 301.0
120 ; small_obstacles_range3_3d_agents ; 10 ; 307.0
121 ; small_obstacles_range3_3d_agents ; 100 ; 308.0
122 ; small_obstacles_range3_3d_agents ; 100 ; 309.0
123 ; small_obstacles_range3_3d_agents ; 10 ; 311.0
124 ; small_obstacles_range3_3d_agents ; 100 ; 313.0
125 ; small_obstacles_range3_3d_agents ; 10 ; 314.0
126 ; small_obstacles_range3_3d_agents ; 15 ; 314.0
127 ; small_obstacles_range3_3d_agents ; 100 ; 314.0
128 ; small_obstacles_range3_3d_agents ; 40 ; 315.0
129 ; small_obstacles_range3_3d_agents ; 100 ; 315.0
130 ; small_obstacles_range3_3d_agents ; 100 ; 318.0
131 ; small_obstacles_range3_3d_agents ; 100 ; 319.0
132 ; small_obstacles_range3_3d_agents ; 175 ; 319.0
133 ; small_obstacles_range3_3d_agents ; 200 ; 319.0
134 ; small_obstacles_range3_3d_agents ; 15 ; 321.0
135 ; small_obstacles_range3_3d_agents ; 200 ; 323.0
136 ; small_obstacles_range3_3d_agents ; 30 ; 324.0
137 ; small_obstacles_range3_3d_agents ; 30 ; 324.0
138 ; small_obstacles_range3_3d_agents ; 15 ; 328.0
139 ; small_obstacles_range3_3d_agents ; 50 ; 329.0
140 ; small_obstacles_range3_3d_agents ; 80 ; 342.0
141 ; small_obstacles_range3_3d_agents ; 15 ; 351.0
142 ; small_obstacles_range3_3d_agents ; 30 ; 366.0
143 ; small_obstacles_range3_3d_agents ; 60 ; 368.0
144 ; small_obstacles_range3_3d_agents ; 15 ; 371.0
145 ; small_obstacles_range3_3d_agents ; 60 ; 376.0
146 ; small_obstacles_range3_3d_agents ; 20 ; 378.0
147 ; small_obstacles_range3_3d_agents ; 60 ; 378.0
148 ; small_obstacles_range3_3d_agents ; 80 ; 379.0
149 ; small_obstacles_range3_3d_agents ; 40 ; 382.0
150 ; small_obstacles_range3_3d_agents ; 80 ; 386.0
151 ; small_obstacles_range3_3d_agents ; 80 ; 386.0
152 ; small_obstacles_range3_3d_agents ; 80 ; 387.0
153 ; small_obstacles_range3_3d_agents ; 80 ; 389.0
154 ; small_obstacles_range3_3d_agents ; 50 ; 394.0
155 ; small_obstacles_range3_3d_agents ; 125 ; 395.0
156 ; small_obstacles_range3_3d_agents ; 80 ; 396.0
157 ; small_obstacles_range3_3d_agents ; 40 ; 398.0
158 ; small_obstacles_range3_3d_agents ; 80 ; 399.0
159 ; small_obstacles_range3_3d_agents ; 80 ; 401.0
160 ; small_obstacles_range3_3d_agents ; 80 ; 404.0
161 ; small_obstacles_range3_3d_agents ; 50 ; 408.0
162 ; small_obstacles_range3_3d_agents ; 60 ; 425.0
163 ; small_obstacles_range3_3d_agents ; 40 ; 428.0
164 ; small_obstacles_range3_3d_agents ; 80 ; 430.0
165 ; small_obstacles_range3_3d_agents ; 15 ; 431.0
166 ; small_obstacles_range3_3d_agents ; 150 ; 434.0
167 ; small_obstacles_range3_3d_agents ; 125 ; 435.0
168 ; small_obstacles_range3_3d_agents ; 100 ; 439.0
169 ; small_obstacles_range3_3d_agents ; 125 ; 443.0
170 ; small_obstacles_range3_3d_agents ; 40 ; 446.0
171 ; small_obstacles_range3_3d_agents ; 60 ; 450.0
172 ; small_obstacles_range3_3d_agents ; 10 ; 453.0
173 ; small_obstacles_range3_3d_agents ; 10 ; 457.0
174 ; small_obstacles_range3_3d_agents ; 125 ; 463.0
175 ; small_obstacles_range3_3d_agents ; 150 ; 463.0
176 ; small_obstacles_range3_3d_agents ; 150 ; 465.0
177 ; small_obstacles_range3_3d_agents ; 30 ; 470.0
178 ; small_obstacles_range3_3d_agents ; 15 ; 473.0
179 ; small_obstacles_range3_3d_agents ; 50 ; 480.0
180 ; small_obstacles_range3_3d_agents ; 30 ; 482.0
181 ; small_obstacles_range3_3d_agents ; 50 ; 487.0
182 ; small_obstacles_range3_3d_agents ; 30 ; 492.0
183 ; small_obstacles_range3_3d_agents ; 80 ; 495.0
184 ; small_obstacles_range3_3d_agents ; 100 ; 497.0
185 ; small_obstacles_range3_3d_agents ; 20 ; 499.0
186 ; small_obstacles_range3_3d_agents ; 60 ; 503.0
187 ; small_obstacles_range3_3d_agents ; 60 ; 506.0
188 ; small_obstacles_range3_3d_agents ; 60 ; 507.0
189 ; small_obstacles_range3_3d_agents ; 15 ; 508.0
190 ; small_obstacles_range3_3d_agents ; 100 ; 516.0
191 ; small_obstacles_range3_3d_agents ; 30 ; 519.0
192 ; small_obstacles_range3_3d_agents ; 20 ; 520.0
193 ; small_obstacles_range3_3d_agents ; 50 ; 525.0
194 ; small_obstacles_range3_3d_agents ; 60 ; 525.0
195 ; small_obstacles_range3_3d_agents ; 100 ; 525.0
196 ; small_obstacles_range3_3d_agents ; 125 ; 528.0
197 ; small_obstacles_range3_3d_agents ; 125 ; 530.0
198 ; small_obstacles_range3_3d_agents ; 30 ; 538.0
199 ; small_obstacles_range3_3d_agents ; 40 ; 538.0
200 ; small_obstacles_range3_3d_agents ; 30 ; 540.0
201 ; small_obstacles_range3_3d_agents ; 20 ; 543.0
202 ; small_obstacles_range3_3d_agents ; 10 ; 545.0
203 ; small_obstacles_range3_3d_agents ; 20 ; 547.0
204 ; small_obstacles_range3_3d_agents ; 30 ; 547.0
205 ; small_obstacles_range3_3d_agents ; 100 ; 560.0
206 ; small_obstacles_range3_3d_agents ; 80 ; 587.0
207 ; small_obstacles_range3_3d_agents ; 20 ; 602.0
208 ; small_obstacles_range3_3d_agents ; 50 ; 602.0
209 ; small_obstacles_range3_3d_agents ; 50 ; 606.0
210 ; small_obstacles_range3_3d_agents ; 50 ; 607.0
211 ; small_obstacles_range3_3d_agents ; 50 ; 608.0
212 ; small_obstacles_range3_3d_agents ; 50 ; 610.0
213 ; small_obstacles_range3_3d_agents ; 50 ; 614.0
214 ; small_obstacles_range3_3d_agents ; 50 ; 615.0
215 ; small_obstacles_range3_3d_agents ; 50 ; 623.0
216 ; small_obstacles_range3_3d_agents ; 50 ; 629.0
217 ; small_obstacles_range3_3d_agents ; 80 ; 633.0
218 ; small_obstacles_range3_3d_agents ; 30 ; 645.0
219 ; small_obstacles_range3_3d_agents ; 60 ; 660.0
220 ; small_obstacles_range3_3d_agents ; 20 ; 665.0
221 ; small_obstacles_range3_3d_agents ; 40 ; 665.0
222 ; small_obstacles_range3_3d_agents ; 40 ; 668.0
223 ; small_obstacles_range3_3d_agents ; 175 ; 668.0
224 ; small_obstacles_range3_3d_agents ; 100 ; 679.0
225 ; small_obstacles_range3_3d_agents ; 100 ; 698.0
226 ; small_obstacles_range3_3d_agents ; 150 ; 720.0
227 ; small_obstacles_range3_3d_agents ; 150 ; 734.0
228 ; small_obstacles_range3_3d_agents ; 150 ; 735.0
229 ; small_obstacles_range3_3d_agents ; 80 ; 740.0
230 ; small_obstacles_range3_3d_agents ; 15 ; 753.0
231 ; small_obstacles_range3_3d_agents ; 40 ; 754.0
232 ; small_obstacles_range3_3d_agents ; 40 ; 758.0
233 ; small_obstacles_range3_3d_agents ; 40 ; 763.0
234 ; small_obstacles_range3_3d_agents ; 40 ; 764.0
235 ; small_obstacles_range3_3d_agents ; 100 ; 779.0
236 ; small_obstacles_range3_3d_agents ; 40 ; 782.0
237 ; small_obstacles_range3_3d_agents ; 40 ; 787.0
238 ; small_obstacles_range3_3d_agents ; 60 ; 814.0
239 ; small_obstacles_range3_3d_agents ; 60 ; 928.0
240 ; small_obstacles_range3_3d_agents ; 40 ; 953.0
241 ; small_obstacles_range3_3d_agents ; 60 ; 1019.0
242 ; small_obstacles_range3_3d_agents ; 100 ; 1083.0
243 ; small_obstacles_range3_3d_agents ; 30 ; 1193.0
244 ; small_obstacles_range3_3d_agents ; 15 ; 1250.0
245 ; small_obstacles_range3_3d_agents ; 80 ; 1383.0
246 ; small_obstacles_range3_3d_agents ; 60 ; 2515.0
